dates,coin,date,prices,market_caps,total_vol
2022-11-05,bitcoin,1667692800000.0,21282.985109422694,408892506459.0742,326784097744.5603
2022-11-06,bitcoin,1667779200000.0,20906.99792695512,401869336200.07385,303484290671.40247
2022-11-07,bitcoin,1667865600000.0,20597.755017060834,395168506455.3059,402755503376.2231
2021-12-31,ethereum,1640995200000.0,3686.4025423019352,439790867552.76666,14298378834.359474
2022-01-01,ethereum,1641081600000.0,3780.315874327848,449804685410.7303,9948120591.378103
2022-01-02,ethereum,1641168000000.0,3835.3959914939574,456852400304.9327,10069690529.898535
2022-01-03,ethereum,1641254400000.0,3769.4049401148714,448609586227.47644,12462872357.255108
2022-01-04,ethereum,1641340800000.0,3794.908130100449,454574318762.6068,13853786397.222265
2022-01-05,ethereum,1641427200000.0,3556.9062274078738,424088794962.4891,18782873941.21831
2022-01-06,ethereum,1641513600000.0,3416.8260086159135,407652437129.1328,24467182063.00624
2022-01-07,ethereum,1641600000000.0,3201.79457434796,381283293110.7904,24359369448.53183
2022-01-08,ethereum,1641686400000.0,3101.0409016141402,369734313550.987,15966769090.792395
2022-01-09,ethereum,1641772800000.0,3156.967262159481,375219467789.3698,11906478540.265388
2022-01-10,ethereum,1641859200000.0,3086.7290024387257,367654760059.0176,19655314714.55994
2022-01-11,ethereum,1641945600000.0,3246.413723028553,387505881839.82996,14922195360.075489
2022-01-12,ethereum,1642032000000.0,3378.0358951715943,402763358249.81146,15285972614.67417
2022-01-13,ethereum,1642118400000.0,3256.7588661330324,388039946028.0792,13999771252.160748
2022-01-14,ethereum,1642204800000.0,3311.986061274383,394664610644.99524,12316286854.849726
2022-01-15,ethereum,1642291200000.0,3331.246655159985,396899234936.6389,8659658467.059889
2022-01-16,ethereum,1642377600000.0,3356.2954438590405,400232172277.67896,9002833937.226437
2022-01-17,ethereum,1642464000000.0,3216.592980619574,383428420242.12994,11938682376.103683
2022-01-18,ethereum,1642550400000.0,3166.4539115046164,377918294939.4783,12700158860.46528
2022-01-19,ethereum,1642636800000.0,3097.0214660626802,371296193085.12195,12762451059.939085
2022-01-20,ethereum,1642723200000.0,3015.588777543836,360580494818.73,13389582889.566511
2022-01-21,ethereum,1642809600000.0,2564.3433423740635,306644499897.7337,29314647992.596836
2022-01-22,ethereum,1642896000000.0,2407.377851608285,286799916366.57184,28250265353.796116
2022-01-23,ethereum,1642982400000.0,2537.836727861043,302626363351.5348,17123741957.54585
2022-01-24,ethereum,1643068800000.0,2447.831512095295,292022326101.0083,28735520619.97796
2022-01-25,ethereum,1643155200000.0,2465.21922984942,293702336549.67474,16139625164.237488
2022-01-26,ethereum,1643241600000.0,2470.4304120157067,295723346868.75024,21415081805.12725
2022-01-27,ethereum,1643328000000.0,2411.863855325421,287829476402.6202,16482912982.01206
2022-01-28,ethereum,1643414400000.0,2551.1110735194716,304305302571.33734,14326314172.126577
2022-01-29,ethereum,1643500800000.0,2603.603872339056,310059710546.2545,10742621684.922014
2022-01-30,ethereum,1643587200000.0,2610.1824055910874,311602914058.75037,8937393969.826124
2022-01-31,ethereum,1643673600000.0,2689.2208672204492,320354563857.1168,13818587053.759966
2022-02-01,ethereum,1643760000000.0,2797.434855273681,334032944115.64844,13176431108.286674
2022-02-02,ethereum,1643846400000.0,2690.319739476765,321296521004.9529,13860391591.281128
2022-02-03,ethereum,1643932800000.0,2667.256728215686,317503695895.34064,21844552552.403343
2022-02-04,ethereum,1644019200000.0,2993.0994395135976,354558118293.0548,18766789788.28106
2022-02-05,ethereum,1644105600000.0,3018.6733981571506,361600442694.43896,13036212065.007109
2022-02-06,ethereum,1644192000000.0,3062.8058084507857,366038313761.43805,9025772577.382162
2022-02-07,ethereum,1644278400000.0,3149.953285509783,376351043607.997,14427983727.88122
2022-02-08,ethereum,1644364800000.0,3127.438106740214,374043919421.316,16856365272.811357
2022-02-09,ethereum,1644451200000.0,3240.9210444877285,387321193246.79065,14005361496.44425
2022-02-10,ethereum,1644537600000.0,3081.911501840844,368377710139.77985,18990367974.117947
2022-02-11,ethereum,1644624000000.0,2930.5631692063735,350133590835.08734,16560032290.708168
2022-02-12,ethereum,1644710400000.0,2918.0853674291184,347517755313.83966,11367427285.455873
2022-02-13,ethereum,1644796800000.0,2889.235678281073,345252969326.4971,9020562479.291342
2022-02-14,ethereum,1644883200000.0,2935.6454998606846,351368910987.00305,12117644856.003006
2022-02-15,ethereum,1644969600000.0,3179.3002065350443,381791121976.2447,14189484930.460047
2022-02-16,ethereum,1645056000000.0,3128.640780542462,376071884044.5087,13120593628.157278
2022-02-17,ethereum,1645142400000.0,2881.613122162859,345252572787.0988,16242836366.095669
2022-02-18,ethereum,1645228800000.0,2792.3038477186237,333997569707.84204,16064045339.56507
2022-02-19,ethereum,1645315200000.0,2768.9716520348597,330814655802.00714,9956229564.570753
2022-02-20,ethereum,1645401600000.0,2632.49139911745,315015971538.73315,12215462928.563446
2022-02-21,ethereum,1645488000000.0,2574.513383778016,308836894427.69006,19206327576.145523
2022-02-22,ethereum,1645574400000.0,2644.153655546016,317004525462.3889,16856627508.447924
2022-02-23,ethereum,1645660800000.0,2594.700959110155,310997586955.65283,13713218952.651205
2022-02-24,ethereum,1645747200000.0,2599.9335696870216,311533514951.14,30992409365.835472
2022-02-25,ethereum,1645833600000.0,2771.890509646429,333625150661.6757,17751279835.572117
2022-02-26,ethereum,1645920000000.0,2785.3389569017427,332645349329.944,11984293384.913609
2022-02-27,ethereum,1646006400000.0,2629.48312082149,314566178973.5596,17309819254.70233
2022-02-28,ethereum,1646092800000.0,2919.294962425658,349056335389.1799,19832961026.345818
2022-03-01,ethereum,1646179200000.0,2977.276039756805,355855644056.71844,19012291817.365406
2022-03-02,ethereum,1646265600000.0,2953.315776286441,353807222059.12616,17023997910.606855
2022-03-03,ethereum,1646352000000.0,2836.9063366005576,340585349633.38696,13786702924.254955
2022-03-04,ethereum,1646438400000.0,2619.356137634489,314336377085.58026,15538211354.189482
2022-03-05,ethereum,1646524800000.0,2668.70597865687,319334318240.9434,8652610729.437431
2022-03-06,ethereum,1646611200000.0,2558.359874049847,306675297178.70435,9377488374.702219
2022-03-07,ethereum,1646697600000.0,2498.658864965217,299834957580.4126,15295190068.57191
2022-03-08,ethereum,1646784000000.0,2576.6271539947625,309291567872.3395,14681251925.804962
2022-03-09,ethereum,1646870400000.0,2731.037685293996,327144318378.6509,15208159162.669767
2022-03-10,ethereum,1646956800000.0,2611.4647225047097,313054369877.37134,13843643777.451271
2022-03-11,ethereum,1647043200000.0,2562.8323535359655,307992205234.7309,12313723771.430836
2022-03-12,ethereum,1647129600000.0,2579.4581356883637,309539252974.5316,6288630630.865574
2022-03-13,ethereum,1647216000000.0,2518.492845270615,302103577555.32056,8570037700.961715
2022-03-14,ethereum,1647302400000.0,2591.5420409591425,310467033555.37006,10951215810.637651
2022-03-15,ethereum,1647388800000.0,2620.363852420936,314931220494.93384,12439580087.508198
2022-03-16,ethereum,1647475200000.0,2771.759457292368,333204590005.1927,19785262485.166782
2022-03-17,ethereum,1647561600000.0,2817.401074966818,338097336083.8262,12593189074.637096
2022-03-18,ethereum,1647648000000.0,2945.7459101862714,353539105454.5327,14540256794.800894
2022-03-19,ethereum,1647734400000.0,2947.226158224087,353770129278.67426,10359721811.614828
2022-03-20,ethereum,1647820800000.0,2860.641960901919,343170506313.24133,11304953073.460001
2022-03-21,ethereum,1647907200000.0,2896.5869324317464,347666776668.2674,13890729058.80007
2022-03-22,ethereum,1647993600000.0,2969.78498365825,356813271188.88025,15671928047.784338
2022-03-23,ethereum,1648080000000.0,3028.8352577107285,363715804798.513,14257143986.39263
2022-03-24,ethereum,1648166400000.0,3106.657023584939,373177111114.7027,16202188701.767122
2022-03-25,ethereum,1648252800000.0,3106.072054158695,373074920726.7511,15532463157.18736
2022-03-26,ethereum,1648339200000.0,3140.8757105064406,377825418684.3759,7615867102.157496
2022-03-27,ethereum,1648425600000.0,3285.1730967305425,394486853105.0086,11980084883.788645
2022-03-28,ethereum,1648512000000.0,3328.9341246867148,399977979554.21063,18514225350.60662
2022-03-29,ethereum,1648598400000.0,3401.184431040135,408153998267.8274,17936369661.586555
2022-03-30,ethereum,1648684800000.0,3383.7887617814154,407460530687.7479,14183468637.6598
2022-03-31,ethereum,1648771200000.0,3283.3028425717257,394628513775.2061,16222256121.186861
2022-04-01,ethereum,1648857600000.0,3451.1960908672754,414854897478.46454,19701116865.137077
2022-04-02,ethereum,1648944000000.0,3440.3362384891684,413595262456.1556,22091140764.533768
2022-04-03,ethereum,1649030400000.0,3521.5847247785246,423410516389.8548,14019828281.404171
2022-04-04,ethereum,1649116800000.0,3520.9671175043636,423367935034.98956,16925919013.954468
2022-04-05,ethereum,1649203200000.0,3422.9698837547116,412944890807.9602,15114055501.97898
2022-04-06,ethereum,1649289600000.0,3171.371104498954,382808702033.7895,26109763334.73009
2022-04-07,ethereum,1649376000000.0,3232.834988999582,388867320187.2107,16149775914.530878
2022-04-08,ethereum,1649462400000.0,3192.0250912893603,382662893229.3914,17523939555.353264
2022-04-09,ethereum,1649548800000.0,3265.938067729151,392551461530.81824,9316769843.73387
2022-04-10,ethereum,1649635200000.0,3219.159553453764,388982079663.2629,10005373137.102016
2022-04-11,ethereum,1649721600000.0,2992.7021064252435,360149250762.0514,21142997359.75918
2022-04-12,ethereum,1649808000000.0,3038.209421996366,365661388410.7189,18977679663.55036
2022-04-13,ethereum,1649894400000.0,3121.399823462041,375767680796.0061,15452917855.24062
2022-04-14,ethereum,1649980800000.0,3023.417211885316,363962080917.9128,15895586504.785799
2022-04-15,ethereum,1650067200000.0,3045.42807480128,366695398817.36127,12543243551.278517
2022-04-16,ethereum,1650153600000.0,3066.3580141449797,369787917596.8767,9063939048.316748
2022-04-17,ethereum,1650240000000.0,2995.719421019825,360748880962.95123,9543306566.22193
2022-04-18,ethereum,1650326400000.0,3061.8905711469047,368758484169.854,18188817400.079117
2022-04-19,ethereum,1650412800000.0,3104.688447526111,373782979942.61957,13472639207.148006
2022-04-20,ethereum,1650499200000.0,3079.6764776018495,370910549448.9755,15155965878.384497
2022-04-21,ethereum,1650585600000.0,2987.4888760341605,359917773311.257,20529419340.296413
2022-04-22,ethereum,1650672000000.0,2967.085285238213,357702343019.6129,16155619718.968117
2022-04-23,ethereum,1650758400000.0,2940.6879777714407,354358143094.8383,8633203957.82989
2022-04-24,ethereum,1650844800000.0,2922.901865199808,352895958715.2752,9196851418.265764
2022-04-25,ethereum,1650931200000.0,3008.3363470853,362590296737.94165,22037549638.799118
2022-04-26,ethereum,1651017600000.0,2806.748835957046,338098235743.8579,17750798288.906208
2022-04-27,ethereum,1651104000000.0,2889.5922230230817,348355348857.35516,17036298768.907473
2022-04-28,ethereum,1651190400000.0,2932.455083612903,353388170472.60077,18249410920.251778
2022-04-29,ethereum,1651276800000.0,2817.4898821916195,340291788026.5969,17902735173.807156
2022-04-30,ethereum,1651363200000.0,2738.1741359527714,330211251741.10095,12618462103.401344
2022-05-01,ethereum,1651449600000.0,2832.513106895354,341626180826.6119,14489173444.820097
2022-05-02,ethereum,1651536000000.0,2861.3723755560436,345080135066.0433,17701813870.710365
2022-05-03,ethereum,1651622400000.0,2786.0472478011084,336655132684.7217,12836324477.777216
2022-05-04,ethereum,1651708800000.0,2942.052313122658,355229761723.3485,17336934449.712643
2022-05-05,ethereum,1651795200000.0,2753.936566546688,332103738939.991,20868783132.923206
2022-05-06,ethereum,1651881600000.0,2699.7072470893745,325971900416.40796,20516541977.493565
2022-05-07,ethereum,1651968000000.0,2641.229106940243,319030900103.94275,12528069434.498928
2022-05-08,ethereum,1652054400000.0,2517.8299224886478,304412453306.29724,20582973186.12796
2022-05-09,ethereum,1652140800000.0,2249.8909622207443,271594796946.79037,34392685561.846504
2022-05-10,ethereum,1652227200000.0,2344.797715643986,283082341315.2594,36844564808.016556
2022-05-11,ethereum,1652313600000.0,2080.910243657776,250066823474.8895,46548009611.49195
2022-05-12,ethereum,1652400000000.0,1966.6991711336661,238137944005.85858,41621733327.158905
2022-05-13,ethereum,1652486400000.0,2010.214051125259,243391440608.9294,23979529161.232746
2022-05-14,ethereum,1652572800000.0,2064.229357512243,249319115268.20465,14395772634.811949
2022-05-15,ethereum,1652659200000.0,2147.047447880575,259350256988.01163,14395455889.043333
2022-05-16,ethereum,1652745600000.0,2025.8886983912162,244741893933.73114,20068743681.95205
2022-05-17,ethereum,1652832000000.0,2095.178884796724,253640825085.77072,17005002529.405003
2022-05-18,ethereum,1652918400000.0,1915.1771232664505,232056327519.7834,15892119501.206236
2022-05-19,ethereum,1653004800000.0,2023.8482593608173,244359004842.60373,17828306698.714794
2022-05-20,ethereum,1653091200000.0,1963.9909395294865,237366807798.8157,14638100162.773735
2022-05-21,ethereum,1653177600000.0,1978.1471325624789,239102942424.56775,7551508571.492984
2022-05-22,ethereum,1653264000000.0,2046.6463496545232,247730054115.44598,9623174527.738039
2022-05-23,ethereum,1653350400000.0,1974.5811944790914,238722810744.1854,14627311157.92938
2022-05-24,ethereum,1653436800000.0,1979.770545006472,239375431792.86758,12880481567.942186
2022-05-25,ethereum,1653523200000.0,1944.8428445072448,235347664835.4594,12554611854.439222
2022-05-26,ethereum,1653609600000.0,1807.9694742881136,219247293980.15558,22669347246.961388
2022-05-27,ethereum,1653696000000.0,1724.8757340323443,208622909553.50162,24344535948.91357
2022-05-28,ethereum,1653782400000.0,1798.6948545788846,217791356992.8858,12004308559.066864
2022-05-29,ethereum,1653868800000.0,1814.9831598025937,219535934457.98206,9767849361.351788
2022-05-30,ethereum,1653955200000.0,1995.9364841552344,241204871683.00946,18803016950.09315
2022-05-31,ethereum,1654041600000.0,1944.078766836179,235235428449.11987,17409076011.07384
2022-06-01,ethereum,1654128000000.0,1828.8926546074292,221596716649.26758,19904831726.00975
2022-06-02,ethereum,1654214400000.0,1833.089840845753,222487488380.58923,16444980823.786707
2022-06-03,ethereum,1654300800000.0,1776.979907458187,214879733566.94196,15012416794.069233
2022-06-04,ethereum,1654387200000.0,1804.2616695112486,217832477905.49496,8295912402.90654
2022-06-05,ethereum,1654473600000.0,1805.3313949894373,218561175507.6209,8385254999.857006
2022-06-06,ethereum,1654560000000.0,1860.1813068416047,225224111085.68793,16623006597.793545
2022-06-07,ethereum,1654646400000.0,1818.3877119829308,220727955347.00992,23647547692.445885
2022-06-08,ethereum,1654732800000.0,1794.539625671828,217320792647.69748,17712874976.607395
2022-06-09,ethereum,1654819200000.0,1788.4182866616045,216720355679.05618,10469080004.414614
2022-06-10,ethereum,1654905600000.0,1663.844367412088,201384347491.6296,17639990086.322327
2022-06-11,ethereum,1654992000000.0,1530.0386174317211,185302828001.8518,20409428647.9328
2022-06-12,ethereum,1655078400000.0,1454.6867601728409,176649606143.59042,22843765038.754616
2022-06-13,ethereum,1655164800000.0,1205.5952855404787,146072737222.6309,47571733027.00858
2022-06-14,ethereum,1655251200000.0,1214.8662649132034,146866764082.71503,32772246927.059067
2022-06-15,ethereum,1655337600000.0,1230.3643353556051,148791271623.67947,39679810344.68712
2022-06-16,ethereum,1655424000000.0,1068.6035748646073,129200159744.2964,18016510161.232018
2022-06-17,ethereum,1655510400000.0,1087.8139244584365,132057112459.09528,14067259810.778109
2022-06-18,ethereum,1655596800000.0,995.2525692707909,120148911164.20312,21112670623.39463
2022-06-19,ethereum,1655683200000.0,1125.7540917942745,136214925416.2125,21676867429.837547
2022-06-20,ethereum,1655769600000.0,1132.0543935828048,136360308696.36774,19817753726.316406
2022-06-21,ethereum,1655856000000.0,1124.5613920165545,136466936749.80061,14838197887.543182
2022-06-22,ethereum,1655942400000.0,1051.0740681589236,127762640725.99548,14331217471.338781
2022-06-23,ethereum,1656028800000.0,1144.4807534808065,138845063633.00702,14247953151.150192
2022-06-24,ethereum,1656115200000.0,1229.3040854466553,150370804175.61023,16288488163.424995
2022-06-25,ethereum,1656201600000.0,1244.2862044953927,150822450290.39703,11692717741.724768
2022-06-26,ethereum,1656288000000.0,1201.237790641909,145727702946.91232,11375746747.404722
2022-06-27,ethereum,1656374400000.0,1194.2245084746116,144903396178.83267,12044359298.246725
2022-06-28,ethereum,1656460800000.0,1143.5335357209958,138578887988.78128,13181896477.373173
2022-06-29,ethereum,1656547200000.0,1098.9055176105344,133275228451.34706,14755440934.326208
2022-06-30,ethereum,1656633600000.0,1057.6309990608017,125647331913.1351,15402670572.44401
2022-07-01,ethereum,1656720000000.0,1068.8194401301964,128274306967.60861,17420131787.73736
2022-07-02,ethereum,1656806400000.0,1068.5415025999594,127772810160.63632,9601263305.049065
